lead_id,student_id,lead_created_date,lead_source,marketing_cost,region,device_type,contact_attempts,response_time_hours,lead_stage,contacted_date,demo_date,followup_count,sales_cycle_days,contract_date,contract_value,payment_plan,discount_percent,course_category,course_level,renewal_flag,sales_rep,team,tenure_months,quota_monthly,churn_risk_score,CLV_estimate,probability_to_renew
7815,49867,2024-09-06,Google Ads,14.25,HCM,Desktop,7,18.9,Contacted,2024-09-10,2024-09-13,7,44,,0,,0,,,0,Duc,Delta,22,64657,0.104,0.0,0.084
7816,52028,2024-07-11,Website,8.85,DN,Mobile,1,45.0,New,2024-07-12,2024-07-13,0,9,,0,,0,,,0,Duc,Delta,11,23601,0.845,0.0,0.194
7817,61101,2024-04-15,TikTok,10.35,DN,Desktop,3,24.7,Demo,2024-04-17,2024-04-17,1,29,,0,,0,,,0,Hoa,Delta,32,76580,0.971,0.0,0.03
7818,28200,2024-07-07,Referral,2.58,HN,Mobile,1,26.7,Contacted,2024-07-09,2024-07-10,1,41,,0,,0,,,0,Khanh,Alpha,4,28109,0.572,0.0,0.397
7819,96107,2024-10-02,TikTok,3.01,HN,Mobile,1,8.0,Contacted,2024-10-02,2024-10-02,1,43,,0,,0,,,0,Vy,Alpha,42,68758,0.941,0.0,0.05
7820,89074,2024-03-14,Facebook,7.5,DN,Desktop,1,42.8,Demo,2024-03-15,2024-03-19,1,42,,0,,0,,,0,Minh,Alpha,12,69621,0.856,0.0,0.65
7821,62465,2024-01-10,TikTok,14.32,DN,Desktop,7,47.4,Demo,2024-01-14,2024-01-20,6,10,,0,,0,,,0,My,Beta,29,73325,0.848,0.0,0.129
7822,87436,2024-05-02,TikTok,6.05,HN,Desktop,2,54.7,Won,2024-05-02,2024-05-03,5,15,2024-05-17,1108,Installment,0,Communicative,Beginner,0,Lan,Gamma,4,60543,0.893,1819.39,0.589
7823,88892,2024-08-03,Referral,13.28,HCM,Desktop,7,65.1,Contacted,2024-08-07,2024-08-13,6,8,,0,,0,,,0,Hoa,Delta,3,60815,0.599,0.0,0.971
7824,89559,2024-10-16,Referral,2.68,HCM,Mobile,7,55.3,Lost,2024-10-18,2024-10-24,5,41,,0,,0,,,0,Duc,Alpha,23,42943,0.267,0.0,0.651
7825,40148,2024-02-09,Google Ads,9.64,HCM,Mobile,1,17.4,Contacted,2024-02-12,2024-02-15,9,22,,0,,0,,,0,Minh,Alpha,10,47723,0.035,0.0,0.195
7826,83928,2024-07-11,Referral,9.41,HCM,Desktop,6,17.3,Demo,2024-07-13,2024-07-18,0,20,,0,,0,,,0,Vy,Beta,17,59805,0.573,0.0,0.405
7827,21698,2024-05-06,TikTok,13.04,DN,Desktop,5,65.9,New,2024-05-07,2024-05-12,5,18,,0,,0,,,0,Vy,Gamma,29,63204,0.966,0.0,0.037
7828,43470,2024-10-15,Facebook,1.05,HCM,Desktop,3,57.0,Demo,2024-10-19,2024-10-22,3,34,,0,,0,,,0,Minh,Beta,37,39827,0.306,0.0,0.752
7829,93071,2024-03-11,Referral,3.66,DN,Desktop,2,56.4,Lost,2024-03-11,2024-03-12,8,23,,0,,0,,,0,Duc,Delta,42,38907,0.649,0.0,0.468
7830,52660,2024-05-16,Google Ads,4.08,DN,Desktop,5,52.0,Negotiation,2024-05-18,2024-05-23,5,28,,0,,0,,,0,Duc,Alpha,12,59323,0.192,0.0,0.428
7831,54910,2024-05-23,Google Ads,14.3,HCM,Desktop,3,19.6,Contacted,2024-05-27,2024-05-30,8,41,,0,,0,,,0,Hoa,Beta,45,42236,0.045,0.0,0.143
7832,36450,2024-12-19,TikTok,3.15,HCM,Desktop,7,61.1,Demo,2024-12-19,2024-12-21,7,10,,0,,0,,,0,My,Alpha,39,65433,0.253,0.0,0.143
7833,57463,2024-10-25,Referral,1.52,HCM,Desktop,2,10.7,Demo,2024-10-27,2024-10-30,4,43,,0,,0,,,0,Khanh,Delta,18,55057,0.793,0.0,0.997
7834,34757,2024-12-10,Referral,8.48,HN,Mobile,7,25.5,New,2024-12-13,2024-12-17,9,23,,0,,0,,,0,Duc,Delta,22,28417,0.959,0.0,0.088
7835,79012,2024-09-25,Google Ads,8.4,DN,Mobile,3,25.3,Won,2024-09-28,2024-10-02,6,10,2024-10-05,292,Installment,15,Business English,Intermediate,0,Khanh,Beta,19,79280,0.229,677.55,0.984
7836,71247,2024-05-18,Referral,12.82,HCM,Desktop,4,40.5,Contacted,2024-05-20,2024-05-21,7,1,,0,,0,,,0,Vy,Delta,17,53589,0.424,0.0,0.971
7837,73015,2024-02-21,TikTok,14.28,HN,Mobile,3,33.6,Demo,2024-02-22,2024-02-28,4,29,,0,,0,,,0,My,Beta,42,57517,0.147,0.0,0.476
7838,32390,2024-01-17,Facebook,8.54,DN,Desktop,4,33.4,Contacted,2024-01-20,2024-01-23,7,41,,0,,0,,,0,Minh,Alpha,42,38087,0.807,0.0,0.006
7839,57116,2024-06-13,TikTok,14.02,DN,Mobile,7,40.1,Contacted,2024-06-17,2024-06-18,9,5,,0,,0,,,0,My,Gamma,5,26351,0.481,0.0,0.665
7840,14161,2024-01-13,Referral,11.15,DN,Desktop,4,30.2,Won,2024-01-14,2024-01-14,8,44,2024-02-26,645,Full,15,TOEIC,Intermediate,0,Long,Beta,15,52468,0.802,778.82,0.475
7841,33152,2024-07-08,TikTok,4.7,HCM,Mobile,6,18.4,New,2024-07-09,2024-07-11,4,29,,0,,0,,,0,Minh,Alpha,41,44154,0.732,0.0,0.505
7842,81171,2024-12-05,Website,14.0,HCM,Desktop,3,48.0,Contacted,2024-12-07,2024-12-08,7,20,,0,,0,,,0,Vy,Beta,26,47021,0.413,0.0,0.755
7843,96833,2024-12-18,Website,10.34,DN,Mobile,7,57.0,Negotiation,2024-12-22,2024-12-23,8,8,,0,,0,,,0,Vy,Delta,40,43403,0.286,0.0,0.052
7844,21836,2024-12-27,Referral,6.8,DN,Mobile,7,34.7,Contacted,2024-12-31,2025-01-01,0,25,,0,,0,,,0,Khanh,Gamma,24,55846,0.054,0.0,0.933
7845,91367,2024-12-17,Referral,10.52,HN,Desktop,4,46.9,Demo,2024-12-17,2024-12-22,6,1,,0,,0,,,0,Hoa,Gamma,43,66930,0.946,0.0,0.768
7846,67543,2024-09-20,Facebook,6.62,HN,Mobile,6,38.8,Demo,2024-09-23,2024-09-24,6,36,,0,,0,,,0,Vy,Delta,20,35509,0.163,0.0,0.136
7847,56648,2024-11-07,TikTok,2.6,DN,Mobile,2,4.7,Lost,2024-11-10,2024-11-15,1,44,,0,,0,,,0,Long,Alpha,21,53169,0.091,0.0,0.064
7848,27331,2024-08-08,Facebook,11.07,HN,Mobile,4,30.8,Won,2024-08-09,2024-08-13,1,16,2024-08-24,1479,Installment,0,TOEIC,Advanced,0,Lan,Beta,35,59413,0.704,1845.75,0.759
7849,11763,2024-04-13,Referral,12.54,DN,Mobile,1,1.2,Lost,2024-04-14,2024-04-16,7,5,,0,,0,,,0,Khanh,Beta,27,39164,0.643,0.0,0.585
7850,70444,2024-12-04,Referral,11.2,HN,Desktop,2,47.8,Negotiation,2024-12-06,2024-12-12,6,13,,0,,0,,,0,Vy,Delta,36,34679,0.616,0.0,0.311
7851,94109,2024-07-16,Google Ads,4.21,DN,Desktop,7,36.8,Contacted,2024-07-20,2024-07-20,2,1,,0,,0,,,0,Duc,Beta,10,22439,0.928,0.0,0.219
7852,20187,2024-10-26,Facebook,14.39,HCM,Desktop,6,9.6,Contacted,2024-10-29,2024-10-31,9,8,,0,,0,,,0,Minh,Delta,37,35842,0.919,0.0,0.241
7853,12957,2024-12-24,Referral,1.35,DN,Mobile,2,39.3,Won,2024-12-24,2024-12-25,3,1,2024-12-25,340,Full,15,IELTS,Advanced,0,My,Beta,47,20866,0.721,806.86,0.516
7854,5379,2024-06-17,Website,5.66,HCM,Desktop,2,64.7,Demo,2024-06-20,2024-06-26,2,20,,0,,0,,,0,Hoa,Delta,34,48074,0.344,0.0,0.655
7855,28959,2024-05-28,Google Ads,4.64,DN,Mobile,7,24.8,Contacted,2024-05-31,2024-06-04,3,39,,0,,0,,,0,Minh,Alpha,44,21251,0.073,0.0,0.125
7856,83018,2024-09-05,TikTok,1.67,HCM,Mobile,1,70.7,Won,2024-09-08,2024-09-08,9,25,2024-09-30,670,Full,5,TOEIC,Intermediate,1,Lan,Alpha,26,75422,0.798,1136.36,0.605
7857,28105,2024-09-12,Google Ads,6.68,HN,Mobile,1,69.1,New,2024-09-13,2024-09-18,4,29,,0,,0,,,0,Hoa,Alpha,11,20805,0.464,0.0,0.491
7858,1877,2024-02-11,TikTok,9.72,HCM,Desktop,1,56.6,Demo,2024-02-15,2024-02-16,9,3,,0,,0,,,0,My,Beta,20,33897,0.719,0.0,0.997
7859,49353,2024-07-20,Website,13.36,HN,Desktop,1,58.7,Won,2024-07-24,2024-07-30,0,29,2024-08-18,1179,Full,0,TOEIC,Advanced,0,Long,Alpha,33,20950,0.326,1493.71,0.914
7860,84788,2024-08-31,TikTok,14.86,DN,Mobile,6,29.9,Negotiation,2024-09-03,2024-09-08,5,18,,0,,0,,,0,Minh,Delta,6,46289,0.054,0.0,0.418
7861,97870,2024-06-05,Facebook,12.31,HN,Mobile,1,29.3,Contacted,2024-06-09,2024-06-15,4,18,,0,,0,,,0,Khanh,Beta,2,58576,0.326,0.0,0.294
7862,85585,2024-10-12,TikTok,7.56,HN,Desktop,6,68.7,Demo,2024-10-14,2024-10-20,4,24,,0,,0,,,0,Long,Beta,47,32521,0.079,0.0,0.62
7863,84308,2024-10-08,TikTok,11.13,HN,Mobile,6,26.7,New,2024-10-09,2024-10-10,8,6,,0,,0,,,0,Minh,Beta,9,43581,0.63,0.0,0.662
7864,52567,2024-08-25,Google Ads,12.81,DN,Mobile,5,7.4,Demo,2024-08-26,2024-08-29,2,28,,0,,0,,,0,Vy,Gamma,32,44975,0.452,0.0,0.37
7865,58913,2024-01-19,Website,7.51,HCM,Desktop,7,11.4,Demo,2024-01-23,2024-01-25,2,14,,0,,0,,,0,Minh,Gamma,19,61573,0.76,0.0,0.517
7866,3637,2024-02-22,TikTok,11.99,HN,Desktop,5,51.3,Won,2024-02-25,2024-03-02,8,26,2024-03-19,346,Full,10,IELTS,Beginner,0,Minh,Delta,25,56950,0.365,552.13,0.6
7867,73778,2024-03-25,Facebook,7.76,DN,Mobile,1,27.9,Contacted,2024-03-28,2024-03-30,7,7,,0,,0,,,0,Duc,Beta,30,38254,0.73,0.0,0.533
7868,43025,2024-09-29,Google Ads,6.41,HN,Desktop,6,14.8,Won,2024-10-02,2024-10-04,8,11,2024-10-10,2220,Full,0,Business English,Intermediate,0,Duc,Delta,17,63717,0.31,2812.44,0.441
7869,83464,2024-12-25,Website,8.37,HCM,Mobile,2,58.7,Negotiation,2024-12-29,2025-01-01,9,21,,0,,0,,,0,My,Beta,13,46566,0.399,0.0,0.815
7870,29742,2024-07-31,Website,10.46,HN,Mobile,4,35.4,Negotiation,2024-08-03,2024-08-07,9,5,,0,,0,,,0,Minh,Beta,25,41198,0.352,0.0,0.177
7871,12831,2024-12-26,Referral,11.18,HN,Desktop,4,41.1,Contacted,2024-12-30,2025-01-03,7,31,,0,,0,,,0,My,Gamma,14,50658,0.166,0.0,0.709
7872,86092,2024-04-13,Facebook,5.99,HN,Mobile,5,11.5,Contacted,2024-04-13,2024-04-17,6,27,,0,,0,,,0,Khanh,Gamma,18,30548,0.364,0.0,0.86
7873,91879,2024-07-10,Google Ads,9.0,HCM,Desktop,1,14.3,Negotiation,2024-07-14,2024-07-20,1,33,,0,,0,,,0,Lan,Delta,16,28623,0.559,0.0,0.774
7874,89370,2024-06-25,Google Ads,13.74,HCM,Desktop,3,9.5,Lost,2024-06-27,2024-07-02,4,34,,0,,0,,,0,Hoa,Beta,8,41886,0.211,0.0,0.68
7875,47762,2024-05-26,Facebook,14.67,DN,Desktop,4,37.3,Demo,2024-05-29,2024-05-29,9,36,,0,,0,,,0,My,Gamma,43,65005,0.661,0.0,0.282
7876,99958,2024-03-21,Website,4.18,HN,Mobile,7,56.0,Won,2024-03-24,2024-03-30,6,5,2024-03-26,2995,Full,10,TOEIC,Advanced,0,Khanh,Alpha,21,39732,0.124,7153.8,0.094
7877,89741,2024-07-11,TikTok,3.7,HN,Desktop,7,52.9,Demo,2024-07-12,2024-07-15,4,26,,0,,0,,,0,Khanh,Alpha,15,64424,0.442,0.0,0.644
7878,19830,2024-02-06,Facebook,10.47,HN,Mobile,6,19.2,Won,2024-02-10,2024-02-13,0,35,2024-03-12,1396,Full,5,Communicative,Advanced,0,My,Beta,1,42583,0.121,1757.96,0.493
7879,56044,2024-11-21,Google Ads,6.81,HN,Mobile,7,61.4,Contacted,2024-11-21,2024-11-25,9,20,,0,,0,,,0,Khanh,Alpha,15,72776,0.614,0.0,0.216
7880,74948,2024-06-02,Facebook,1.34,HCM,Desktop,6,8.1,Won,2024-06-05,2024-06-09,5,14,2024-06-16,205,Full,10,IELTS,Advanced,1,Hoa,Alpha,17,49679,0.476,430.74,0.21
7881,70202,2024-05-09,Website,5.86,HCM,Mobile,4,8.7,Won,2024-05-10,2024-05-14,5,5,2024-05-14,2263,Full,5,IELTS,Intermediate,0,Duc,Gamma,38,44362,0.816,2962.7,0.307
7882,38045,2024-02-28,Referral,12.29,HN,Desktop,2,61.2,Won,2024-03-03,2024-03-06,5,12,2024-03-11,967,Installment,0,IELTS,Beginner,0,Lan,Alpha,26,52370,0.418,1319.65,0.708
7883,87322,2024-08-11,Referral,12.16,HN,Desktop,4,18.0,Won,2024-08-12,2024-08-16,2,13,2024-08-24,2472,Installment,10,IELTS,Intermediate,0,Minh,Beta,14,69943,0.537,3885.7,0.857
7884,72051,2024-09-05,TikTok,7.93,HN,Desktop,5,51.1,Contacted,2024-09-05,2024-09-07,0,27,,0,,0,,,0,Minh,Gamma,33,74059,0.68,0.0,0.504
7885,27627,2024-08-27,TikTok,7.62,HN,Mobile,7,1.1,Demo,2024-08-31,2024-09-04,6,27,,0,,0,,,0,Lan,Beta,42,49928,0.017,0.0,0.721
7886,16198,2024-10-19,Website,9.11,DN,Desktop,1,7.2,Contacted,2024-10-22,2024-10-24,5,16,,0,,0,,,0,My,Delta,15,69683,0.926,0.0,0.251
7887,70521,2024-10-13,TikTok,4.07,DN,Desktop,1,44.1,Contacted,2024-10-17,2024-10-18,4,4,,0,,0,,,0,Long,Delta,24,45506,0.541,0.0,0.404
7888,30475,2024-07-22,Referral,8.36,HN,Desktop,6,13.5,Contacted,2024-07-25,2024-07-26,2,13,,0,,0,,,0,Khanh,Alpha,21,39618,0.97,0.0,0.763
7889,20403,2024-04-08,Website,1.15,HN,Mobile,4,2.5,Contacted,2024-04-10,2024-04-13,5,18,,0,,0,,,0,Long,Delta,18,49921,0.123,0.0,0.527
7890,4681,2024-12-15,Website,7.66,HN,Mobile,3,33.9,Negotiation,2024-12-18,2024-12-18,9,12,,0,,0,,,0,Vy,Alpha,7,30843,0.357,0.0,0.395
7891,92555,2024-06-24,Website,5.7,DN,Desktop,5,24.1,Negotiation,2024-06-25,2024-06-30,8,19,,0,,0,,,0,My,Beta,18,65872,0.11,0.0,0.705
7892,94122,2024-09-18,Facebook,10.45,HCM,Desktop,6,57.9,Contacted,2024-09-18,2024-09-19,7,17,,0,,0,,,0,Hoa,Beta,18,52900,0.385,0.0,0.59
7893,43292,2024-09-27,TikTok,9.94,DN,Desktop,4,59.0,Negotiation,2024-10-01,2024-10-04,7,42,,0,,0,,,0,Khanh,Delta,1,68175,0.089,0.0,0.774
7894,6629,2024-05-22,Google Ads,6.33,DN,Mobile,5,44.4,Contacted,2024-05-24,2024-05-27,7,7,,0,,0,,,0,Minh,Alpha,23,58830,0.176,0.0,0.748
7895,94246,2024-07-07,Referral,1.1,HN,Mobile,3,21.5,Contacted,2024-07-09,2024-07-11,0,21,,0,,0,,,0,Hoa,Beta,7,70001,0.113,0.0,0.378
7896,96864,2024-09-28,TikTok,4.53,HN,Mobile,6,33.5,Negotiation,2024-09-30,2024-10-02,6,39,,0,,0,,,0,My,Alpha,20,36310,0.581,0.0,0.001
7897,78814,2024-01-20,Referral,9.87,HCM,Desktop,7,50.7,Contacted,2024-01-21,2024-01-25,0,1,,0,,0,,,0,Khanh,Alpha,32,45800,0.592,0.0,0.938
7898,9417,2024-11-28,TikTok,2.01,HN,Mobile,5,5.5,Demo,2024-12-01,2024-12-06,6,14,,0,,0,,,0,Hoa,Delta,5,67173,0.72,0.0,0.534
7899,35765,2024-10-26,Google Ads,2.51,HN,Desktop,6,24.3,Contacted,2024-10-28,2024-10-29,1,3,,0,,0,,,0,Khanh,Beta,44,44134,0.704,0.0,0.991
7900,75499,2024-02-15,Referral,10.06,HCM,Mobile,5,59.3,Negotiation,2024-02-15,2024-02-17,2,32,,0,,0,,,0,Lan,Beta,22,23438,0.739,0.0,0.082
7901,57574,2024-04-04,Google Ads,11.58,HN,Desktop,5,29.5,Contacted,2024-04-04,2024-04-04,9,9,,0,,0,,,0,Hoa,Alpha,32,77600,0.914,0.0,0.756
7902,91545,2024-03-04,Referral,5.5,HN,Mobile,7,45.2,Contacted,2024-03-08,2024-03-13,1,11,,0,,0,,,0,Vy,Beta,42,37022,0.171,0.0,0.538
7903,28675,2024-05-10,Facebook,7.86,HN,Mobile,6,7.4,Contacted,2024-05-10,2024-05-13,9,23,,0,,0,,,0,Vy,Alpha,7,49661,0.85,0.0,0.043
7904,73267,2024-01-09,Facebook,14.24,DN,Mobile,1,56.1,Won,2024-01-12,2024-01-17,0,30,2024-02-08,2777,Installment,0,Business English,Advanced,1,Vy,Delta,7,36661,0.867,5459.22,0.379
7905,41563,2024-07-21,Referral,14.24,HN,Mobile,7,7.7,Contacted,2024-07-24,2024-07-28,4,5,,0,,0,,,0,Lan,Delta,21,68224,0.454,0.0,0.995
7906,12332,2024-10-24,Referral,5.31,DN,Desktop,3,62.1,New,2024-10-26,2024-10-28,7,30,,0,,0,,,0,Hoa,Delta,44,58819,0.117,0.0,0.865
7907,20177,2024-06-22,Google Ads,12.34,HN,Desktop,6,8.1,New,2024-06-25,2024-06-27,5,26,,0,,0,,,0,Long,Gamma,9,34320,0.057,0.0,0.968
7908,90254,2024-03-13,Website,9.32,HN,Desktop,1,64.2,Demo,2024-03-16,2024-03-18,3,4,,0,,0,,,0,Khanh,Alpha,44,75924,0.64,0.0,0.178
7909,69447,2024-03-24,Referral,14.66,DN,Mobile,2,26.5,Contacted,2024-03-26,2024-03-31,9,27,,0,,0,,,0,My,Delta,46,47908,0.502,0.0,0.866
7910,58104,2024-02-28,TikTok,7.69,DN,Desktop,4,45.2,Contacted,2024-03-03,2024-03-04,0,29,,0,,0,,,0,Minh,Delta,44,34126,0.772,0.0,0.724
7911,85335,2024-01-21,TikTok,11.85,HN,Mobile,6,61.0,Lost,2024-01-24,2024-01-30,9,38,,0,,0,,,0,Hoa,Alpha,47,67194,0.828,0.0,0.482
7912,81730,2024-06-05,TikTok,11.75,HCM,Mobile,1,1.2,Contacted,2024-06-08,2024-06-14,1,7,,0,,0,,,0,Hoa,Beta,15,61265,0.083,0.0,0.67
7913,5951,2024-11-14,Facebook,7.96,HN,Mobile,6,19.5,Demo,2024-11-15,2024-11-20,1,16,,0,,0,,,0,Minh,Alpha,26,42967,0.321,0.0,0.677
7914,29333,2024-11-24,Google Ads,12.14,DN,Desktop,6,65.4,Lost,2024-11-28,2024-11-30,2,8,,0,,0,,,0,Minh,Alpha,8,29068,0.425,0.0,0.099
7915,22673,2024-03-01,Facebook,4.65,HN,Mobile,6,28.3,New,2024-03-03,2024-03-08,1,25,,0,,0,,,0,Minh,Delta,2,68127,0.459,0.0,0.853
7916,41870,2024-03-04,TikTok,2.71,HN,Mobile,7,51.0,Negotiation,2024-03-05,2024-03-08,3,24,,0,,0,,,0,Minh,Alpha,9,50163,0.025,0.0,0.963
7917,72101,2024-11-20,Referral,6.95,DN,Mobile,5,10.5,Contacted,2024-11-21,2024-11-23,3,41,,0,,0,,,0,My,Beta,36,75521,0.406,0.0,0.887
7918,23821,2024-06-16,TikTok,14.21,HCM,Mobile,2,49.0,Won,2024-06-20,2024-06-26,4,41,2024-07-27,543,Full,0,Communicative,Advanced,0,Duc,Delta,18,35267,0.358,991.88,0.962
7919,26494,2024-07-21,Referral,8.01,HCM,Desktop,3,5.7,Won,2024-07-24,2024-07-29,8,21,2024-08-11,2337,Installment,0,Business English,Advanced,0,Lan,Gamma,24,68212,0.05,3217.15,0.717
7920,75160,2024-05-08,Google Ads,9.89,DN,Desktop,3,51.8,Contacted,2024-05-10,2024-05-10,2,43,,0,,0,,,0,Vy,Delta,3,57902,0.218,0.0,0.013
7921,1835,2024-09-01,Website,9.74,DN,Desktop,6,23.7,Contacted,2024-09-05,2024-09-07,5,16,,0,,0,,,0,My,Alpha,45,79089,0.675,0.0,0.06
7922,19646,2024-04-15,Referral,2.86,HN,Desktop,1,33.8,Demo,2024-04-16,2024-04-20,9,41,,0,,0,,,0,Khanh,Beta,21,49556,0.335,0.0,0.907
7923,78360,2024-11-16,Facebook,6.46,DN,Desktop,7,12.4,Lost,2024-11-16,2024-11-20,3,11,,0,,0,,,0,Minh,Beta,11,72272,0.802,0.0,0.382
7924,38335,2024-05-01,TikTok,10.9,DN,Mobile,6,45.4,Contacted,2024-05-03,2024-05-09,6,8,,0,,0,,,0,Duc,Delta,1,66421,0.224,0.0,0.449
7925,70351,2024-11-13,TikTok,14.61,HN,Desktop,5,24.6,Lost,2024-11-13,2024-11-19,3,35,,0,,0,,,0,Minh,Beta,12,42182,0.507,0.0,0.854
7926,3429,2024-06-30,TikTok,3.35,HN,Desktop,5,27.9,Won,2024-07-03,2024-07-03,6,6,2024-07-06,1543,Full,5,Communicative,Beginner,0,Khanh,Alpha,44,49809,0.818,1986.17,0.719
7927,42950,2024-04-12,Referral,6.75,HN,Desktop,6,47.1,Contacted,2024-04-16,2024-04-20,0,37,,0,,0,,,0,Duc,Beta,6,68197,0.484,0.0,0.656
7928,61654,2024-11-11,Google Ads,2.33,HCM,Desktop,3,13.3,Won,2024-11-14,2024-11-20,8,11,2024-11-22,2830,Full,0,Communicative,Intermediate,1,Khanh,Alpha,7,75404,0.999,3824.49,0.378
7929,69143,2024-10-28,Referral,4.39,HCM,Desktop,5,61.4,New,2024-11-01,2024-11-02,0,28,,0,,0,,,0,Vy,Gamma,4,70191,0.536,0.0,0.956
7930,92186,2024-09-17,Facebook,6.27,DN,Mobile,4,53.4,Demo,2024-09-18,2024-09-24,4,42,,0,,0,,,0,Lan,Gamma,46,53077,0.2,0.0,0.865
7931,98889,2024-04-22,TikTok,8.57,HN,Desktop,1,41.8,Contacted,2024-04-25,2024-04-28,7,11,,0,,0,,,0,Hoa,Alpha,8,59789,0.738,0.0,0.493
7932,78527,2024-03-10,Referral,4.23,DN,Mobile,1,9.7,Demo,2024-03-10,2024-03-13,7,6,,0,,0,,,0,Minh,Delta,23,42363,0.603,0.0,0.595
7933,87704,2024-06-08,TikTok,4.19,DN,Desktop,5,49.6,Demo,2024-06-09,2024-06-10,5,40,,0,,0,,,0,Minh,Alpha,40,38589,0.624,0.0,0.563
7934,32099,2024-08-27,Facebook,11.89,HCM,Mobile,3,1.8,Demo,2024-08-31,2024-09-04,5,30,,0,,0,,,0,Lan,Alpha,14,46085,0.353,0.0,0.47
7935,40385,2024-01-11,Website,14.48,HCM,Mobile,7,58.0,Negotiation,2024-01-12,2024-01-12,1,14,,0,,0,,,0,Vy,Delta,37,47577,0.264,0.0,0.114
7936,36919,2024-05-17,Website,5.53,DN,Desktop,6,22.2,Negotiation,2024-05-17,2024-05-17,3,13,,0,,0,,,0,Duc,Delta,33,58729,0.215,0.0,0.975
7937,97952,2024-06-15,Website,10.63,HN,Desktop,4,8.9,Lost,2024-06-17,2024-06-20,7,35,,0,,0,,,0,Long,Alpha,46,53858,0.077,0.0,0.675
7938,61782,2024-09-03,TikTok,4.61,HCM,Desktop,4,12.3,Won,2024-09-07,2024-09-13,1,6,2024-09-09,275,Installment,15,IELTS,Advanced,1,Vy,Delta,5,48968,0.337,627.74,0.767
7939,72116,2024-12-19,Referral,13.99,HCM,Mobile,6,69.4,Negotiation,2024-12-21,2024-12-26,5,33,,0,,0,,,0,Long,Alpha,6,51598,0.078,0.0,0.159
7940,73590,2024-01-31,TikTok,10.42,HCM,Mobile,7,55.8,Contacted,2024-02-01,2024-02-07,2,11,,0,,0,,,0,Vy,Alpha,46,47921,0.434,0.0,0.035
7941,90626,2024-01-12,Google Ads,12.24,DN,Desktop,4,17.5,New,2024-01-15,2024-01-15,6,1,,0,,0,,,0,Duc,Alpha,45,69749,0.206,0.0,0.715
7942,41387,2024-08-30,Referral,1.69,HCM,Mobile,2,69.4,New,2024-09-03,2024-09-09,8,27,,0,,0,,,0,Duc,Beta,45,71262,0.754,0.0,0.999
7943,16823,2024-04-17,Facebook,9.38,HN,Desktop,5,10.5,Demo,2024-04-18,2024-04-19,7,30,,0,,0,,,0,Duc,Beta,23,54204,0.365,0.0,0.716
7944,47015,2024-12-01,Website,8.39,HCM,Mobile,4,52.9,Negotiation,2024-12-05,2024-12-08,7,26,,0,,0,,,0,Long,Alpha,15,48871,0.561,0.0,0.611
7945,16339,2024-11-18,Referral,5.1,DN,Desktop,7,47.5,Negotiation,2024-11-18,2024-11-20,8,28,,0,,0,,,0,My,Alpha,47,44763,0.775,0.0,0.079
7946,4491,2024-07-12,Referral,4.67,DN,Mobile,5,59.2,Lost,2024-07-13,2024-07-19,1,41,,0,,0,,,0,Vy,Beta,34,26004,0.328,0.0,0.311
7947,1706,2024-11-03,Website,9.12,DN,Desktop,3,27.8,Contacted,2024-11-06,2024-11-07,5,32,,0,,0,,,0,Khanh,Delta,3,58343,0.29,0.0,0.018
7948,98493,2024-05-12,Facebook,10.89,DN,Mobile,3,29.2,Negotiation,2024-05-16,2024-05-17,8,10,,0,,0,,,0,Vy,Delta,30,49826,0.104,0.0,0.402
7949,16728,2024-10-07,TikTok,1.46,HN,Mobile,6,45.2,Won,2024-10-10,2024-10-10,1,12,2024-10-19,1972,Installment,10,TOEIC,Intermediate,0,Lan,Beta,16,70697,0.019,4249.91,0.355
7950,7997,2024-10-17,TikTok,8.94,DN,Desktop,3,29.0,Demo,2024-10-20,2024-10-25,8,36,,0,,0,,,0,Vy,Delta,14,65880,0.547,0.0,0.346
7951,61408,2024-06-11,Referral,3.39,HCM,Mobile,2,3.5,Demo,2024-06-11,2024-06-11,1,43,,0,,0,,,0,Duc,Alpha,21,72294,0.565,0.0,0.054
7952,59097,2024-10-04,Website,2.97,HN,Mobile,3,52.7,Won,2024-10-06,2024-10-12,8,22,2024-10-26,834,Installment,10,Communicative,Advanced,0,Hoa,Beta,2,47877,0.383,1730.72,0.658
7953,39523,2024-07-21,Google Ads,9.72,DN,Desktop,5,46.3,Demo,2024-07-22,2024-07-22,0,16,,0,,0,,,0,Long,Delta,20,47126,0.321,0.0,0.917
7954,26163,2024-04-05,Facebook,5.35,DN,Desktop,1,30.8,Won,2024-04-07,2024-04-09,5,18,2024-04-23,1731,Full,0,TOEIC,Advanced,0,Lan,Beta,18,69147,0.973,3275.95,0.288
7955,18718,2024-08-10,TikTok,7.17,HN,Desktop,1,22.2,Won,2024-08-12,2024-08-13,5,7,2024-08-17,1622,Installment,10,Communicative,Beginner,1,Khanh,Beta,41,36102,0.074,4017.9,0.091
7956,88508,2024-08-24,Facebook,6.04,HCM,Mobile,5,23.4,Demo,2024-08-24,2024-08-28,1,36,,0,,0,,,0,Hoa,Delta,19,31666,0.194,0.0,0.876
7957,84767,2024-04-26,Facebook,10.08,HN,Mobile,1,53.5,New,2024-04-29,2024-05-02,6,2,,0,,0,,,0,Vy,Alpha,17,30125,0.755,0.0,0.897
